,Unnamed: 0,id,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_mxn
178,178,884329,Frans,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Osdorp,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",De Aker - Nieuw Sloten,52.343079,4.788886,Private room in guest suite,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Freezer"", ""Toaster"", ""Drying rack for clothing"", ""Fast wifi \u2013 194 Mbps"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Crib"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Body soap"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Free street parking"", ""Hangers"", ""Private living room"", ""Exterior security cameras on property"", ""Bikes"", ""Extra pillows and blankets"", ""Microwave"", ""Stove"", ""Ethernet connection"", ""Dining table"", ""Iron"", ""Essentials"", ""Conditioner"", ""EV charger"", ""Shampoo"", ""High chair"", ""Portable fans"", ""Smoke alarm"", ""Waterfront"", ""Boat slip"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Fire extinguisher"", ""Pets allowed"", ""Building staff"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Free parking on premises"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Bed linens"", ""Lock on bedroom door"", ""Mini fridge"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Hot water"", ""Safe"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Room-darkening shades"", ""Heating"", ""Fire pit"", ""Cleaning products"", ""Hot water kettle"", ""TV with Netflix, premium cable""]",160.0,2,80,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,12,12,19,227,602,46,2,2013-02-04,2024-11-25,t,1,0,1,0,4.18,2880.0
182,182,906446,Vivian,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Buitenveldert-West,2,"['email', 'phone']",t,t,"Amsterdam, NH, Netherlands",Buitenveldert - Zuidas,52.33229,4.87431,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Toaster"", ""Shower gel"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Trash compactor"", ""Hangers"", ""Microwave"", ""Paid parking on premises"", ""Iron"", ""Conditioner"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Breakfast"", ""Wine glasses"", ""Coffee"", ""Dishes and silverware"", ""Hair dryer"", ""Bed linens"", ""Lock on bedroom door"", ""Host greets you"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Room-darkening shades"", ""Heating"", ""Hot water kettle""]",99.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,244,421,20,0,2013-04-29,2024-11-03,t,2,0,2,0,2.98,1782.0
213,213,1018703,Michèle,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Oud-Zuid,2,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",De Pijp - Rivierenbuurt,52.35099,4.886627,Private room in houseboat,Private room,2,1.0,0.0,1.0,"[""First aid kit"", ""Shower gel"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Hangers"", ""Lockbox"", ""Microwave"", ""Outdoor dining area"", ""BBQ grill"", ""Iron"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Portable fans"", ""Shampoo"", ""Waterfront"", ""Wine glasses"", ""Coffee"", ""Pets allowed"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Mini fridge"", ""Spray Conditioner from Hemma conditioner"", ""Wifi"", ""Hot water"", ""Patio or balcony"", ""Private entrance"", ""Heating"", ""Fire pit"", ""Cleaning products"", ""Hot water kettle""]",15.0,1,1125,1.0,5.0,3.0,1125.0,1.8,844.6,t,20,47,74,96,336,24,0,2014-04-16,2024-11-06,t,2,0,2,0,2.59,270.0
230,230,1086763,City Apartments,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Grachtengordel,5,['phone'],t,t,,Centrum-Oost,52.36101,4.89815,Private room in bed and breakfast,Private room,2,1.0,1.0,0.0,"[""Shower gel"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Smoke alarm"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Mini fridge"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Safe"", ""Heating"", ""Hot water kettle""]",136.0,3,365,1.0,5.0,1000.0,1000.0,1.6,1000.0,t,7,23,45,58,49,6,0,2014-10-04,2024-06-27,t,4,0,4,0,0.4,2448.0
231,231,1086795,City Apartments,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Grachtengordel,5,['phone'],t,t,,Centrum-Oost,52.36218,4.89768,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,"[""Shower gel"", ""Body soap"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""Wine glasses"", ""Coffee"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Mini fridge"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Safe"", ""Private entrance"", ""Heating""]",135.0,3,365,1.0,5.0,1000.0,1000.0,1.6,1000.0,t,4,22,49,70,28,3,0,2014-08-31,2024-03-25,t,4,0,4,0,0.22,2430.0
245,245,1149380,Micha,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam-Zuidoost, North Holland, Netherlands",Bijlmer-Centrum,52.31905,4.94611,Private room in rental unit,Private room,4,1.0,2.0,4.0,"[""Resort access"", ""Shower gel"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""Stove"", ""Outdoor dining area"", ""BBQ grill"", ""Iron"", ""Essentials"", ""Shared patio or balcony"", ""Smoke alarm"", ""Shampoo"", ""Breakfast"", ""Free washer \u2013 In unit"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Bed linens"", ""Baking sheet"", ""Outdoor kitchen"", ""Wifi"", ""Hot water"", ""32 inch HDTV with standard cable"", ""Heating"", ""Park view""]",133.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,15,43,71,318,739,124,5,2013-11-18,2024-12-01,t,1,0,1,0,5.49,2394.0
246,246,1149694,Susan,"Amsterdam, Netherlands",,,,f,Bos en Lommer,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Bos en Lommer,52.38231,4.84866,Entire rental unit,Entire home/apt,2,,1.0,,"[""Paid parking off premises"", ""Dishwasher"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Hangers"", ""Stove"", ""Iron"", ""Essentials"", ""Shampoo"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Bed linens"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Patio or balcony"", ""Private entrance"", ""Washer"", ""Heating""]",,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,0,0,0,0,74,0,0,2013-05-26,2020-03-09,t,1,1,0,0,0.53,
261,261,1236227,Sander,"Amsterdam, Netherlands",within an hour,100.0,100%,,Grachtengordel,2,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Centrum-West,52.36646,4.88235,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Marie Stella Maris body soap"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Shower gel"", ""Crib"", ""Dishwasher"", ""Keypad"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker: Nespresso"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Fast wifi \u2013 279 Mbps"", ""Laundromat nearby"", ""Microwave"", ""Marie Stella Maris conditioner"", ""Ethernet connection"", ""Dining table"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Bluetooth Bluetooth sound system"", ""Clothing storage: closet, wardrobe, and dresser"", ""High chair"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Babysitter recommendations"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Fire extinguisher"", ""55 inch HDTV with Disney+, HBO Max, Netflix, premium cable, standard cable"", ""Paid parking garage off premises"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Marie Stella Maris shampoo"", ""Hair dryer"", ""Baking sheet"", ""Bed linens"", ""Central air conditioning"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Hot water"", ""Safe"", ""Baby safety gates"", ""Private entrance"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle""]",570.0,1,365,1.0,2.0,1125.0,1125.0,1.3,1125.0,t,7,19,42,159,361,57,2,2013-06-18,2024-11-17,t,1,1,0,0,2.58,10260.0
269,269,1291054,Marta,"Amsterdam, Netherlands",within an hour,100.0,100%,f,Oostzanerwerf,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Noord-West,52.42365,4.88717,Room in bed and breakfast,Hotel room,2,1.5,1.0,1.0,"[""Paid washer \u2013 In unit"", ""First aid kit"", ""Backyard"", ""Toaster"", ""Children\u2019s dinnerware"", ""Crib"", ""Dishwasher"", ""Oven"", ""Smoking allowed"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Free street parking"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""Stove"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Babysitter recommendations"", ""Children\u2019s books and toys"", ""Fire extinguisher"", ""Pets allowed"", ""Dishes and silverware"", ""Smart lock"", ""Self check-in"", ""Free parking on premises"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Bed linens"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Wifi"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Hot water kettle""]",84.0,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,12,12,12,173,349,15,1,2013-07-14,2024-11-24,t,1,0,0,0,2.51,1512.0
272,272,1308382,Melle,"Amsterdam, Netherlands",,,0%,f,Oud-West,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",De Baarsjes - Oud-West,52.36386,4.86639,Boat,Entire home/apt,4,,1.0,,"[""Dryer"", ""TV with standard cable"", ""Wifi"", ""Fire extinguisher"", ""Outdoor dining area"", ""BBQ grill"", ""Washer"", ""Heating"", ""Carbon monoxide alarm"", ""Kitchen"", ""Outdoor furniture"", ""Smoke alarm""]",,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0,7,0,0,2014-04-14,2022-10-20,t,1,1,0,0,0.05,
281,281,1358042,Ton,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Landelijk Noord,1,"['email', 'phone']",t,t,,Noord-Oost,52.3809,4.96522,Private room in boat,Private room,2,1.5,1.0,1.0,"[""First aid kit"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Free street parking"", ""Hangers"", ""Private living room"", ""Essentials"", ""Smoke alarm"", ""Clothing storage: wardrobe"", ""Dishes and silverware"", ""Coffee maker"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Heating""]",85.0,2,730,2.0,2.0,730.0,730.0,2.0,730.0,t,8,23,33,180,653,64,5,2013-08-23,2024-11-28,t,1,0,1,0,4.75,1530.0
285,285,1375612,Henk,"Amsterdam, Netherlands",within a day,56.0,86%,f,,12,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Noord-Oost,52.39508,4.99186,Private room in bed and breakfast,Private room,4,1.5,1.0,4.0,"[""First aid kit"", ""Backyard"", ""Refrigerator"", ""Free street parking"", ""Private living room"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Breakfast"", ""Dishes and silverware"", ""Kitchen"", ""Free parking on premises"", ""Coffee maker"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""Wifi"", ""Hot water"", ""Patio or balcony"", ""Private entrance"", ""Heating""]",76.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,247,215,27,0,2013-08-12,2024-09-16,t,9,1,8,0,1.56,1368.0
298,298,1447217,Martijn & Betina,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,2,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Bos en Lommer,52.37675,4.84925,Private room in condo,Private room,2,,,,"[""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Paid parking off premises"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Hangers"", ""Extra pillows and blankets"", ""Stove"", ""Outdoor dining area"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Bed linens"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Host greets you"", ""Wifi"", ""Hot water"", ""Heating"", ""Single level home""]",,3,730,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,1,2,2,11,312,18,0,2013-10-03,2024-10-21,t,1,0,1,0,2.29,
301,301,1468473,Nanne,"Amsterdam, Netherlands",within a few hours,100.0,100%,f,Bos en Lommer,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Bos en Lommer,52.37563,4.85014,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Paid parking off premises"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Gas stove"", ""Lockbox"", ""Microwave"", ""Paid parking on premises"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Free washer \u2013 In unit"", ""City skyline view"", ""Fire extinguisher"", ""Fast wifi \u2013 52 Mbps"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Host greets you"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Hot water"", ""Heating""]",155.0,3,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,t,12,12,12,14,141,4,0,2013-09-16,2024-10-03,t,1,1,0,0,1.03,2790.0
303,303,1482851,Nicole,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Oud-West,3,"['email', 'phone', 'work_email']",t,t,"Amsterdam, North Holland, Netherlands",Westerpark,52.37831,4.86938,Private room in boat,Private room,4,1.0,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Resort access"", ""Toaster"", ""Drying rack for clothing"", ""Cleaning products"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Paid parking off premises"", ""Dishwasher"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Free street parking"", ""Hangers"", ""Exterior security cameras on property"", ""Bikes"", ""Extra pillows and blankets"", ""HDTV with Netflix"", ""Lockbox"", ""Microwave"", ""Outdoor dining area"", ""Rituals body soap"", ""Dining table"", ""Iron"", ""Rituals conditioner"", ""Essentials"", ""AC - split type ductless system"", ""Blender"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Boat slip"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Clothing storage: closet"", ""Coffee"", ""Fire extinguisher"", ""Exercise equipment: free weights, yoga mat, rowing"", ""Private hot tub"", ""Dishes and silverware"", ""Kitchen"", ""Fast wifi \u2013 168 Mbps"", ""Self check-in"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Bathtub"", ""Bed linens"", ""Lock on bedroom door"", ""Hammock"", ""Luggage dropoff allowed"", ""Host greets you"", ""Sun loungers"", ""Books and reading material"", ""Hot water"", ""Bluetooth sound system"", ""AEG gas stove"", ""Pack \u2019n play/Travel crib"", ""Room-darkening shades"", ""Heating"", ""Fire pit"", ""Indoor fireplace: gas"", ""Outdoor shower"", ""Hot water kettle""]",155.0,2,1125,1.0,3.0,1125.0,1125.0,2.0,1125.0,t,22,52,82,142,135,32,2,2013-10-27,2024-11-24,t,3,1,2,0,1.0,2790.0
306,306,1514368,City Apartments,"Amsterdam, Netherlands",within an hour,100.0,100%,t,Grachtengordel,5,['phone'],t,t,,Centrum-Oost,52.361286,4.893265,Private room in bed and breakfast,Private room,4,1.0,1.0,2.0,"[""Crib"", ""Refrigerator"", ""Hangers"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Single level home"", ""Dining table"", ""Baby bath"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Portable fans"", ""High chair"", ""Waterfront"", ""Babysitter recommendations"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Pets allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Bed linens"", ""Host greets you"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Room-darkening shades"", ""Heating"", ""Outdoor shower"", ""Hot water kettle""]",255.0,3,30,1.0,5.0,1000.0,1000.0,1.6,1000.0,t,5,21,45,66,54,1,0,2013-09-06,2024-02-27,t,4,0,4,0,0.39,4590.0
320,320,1601408,Ella,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam, NH, Netherlands",De Pijp - Rivierenbuurt,52.3552,4.89161,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Toaster"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Crib"", ""Clothing storage: closet and wardrobe"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Lockbox"", ""Microwave"", ""Stove"", ""Outdoor dining area"", ""Single level home"", ""Dining table"", ""Iron"", ""Essentials"", ""Baby bath"", ""Long term stays allowed"", ""Shampoo"", ""High chair"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Babysitter recommendations"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Children\u2019s books and toys"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Hema conditioner"", ""Bathtub"", ""Hema body soap"", ""Bed linens"", ""TV with standard cable"", ""Baking sheet"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Hot tub"", ""Pack \u2019n play/Travel crib"", ""Private entrance"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",375.0,3,1000,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,26,52,82,255,304,21,0,2013-10-21,2024-10-27,t,1,1,0,0,2.24,6750.0
342,342,1733772,Henk,"Amsterdam, Netherlands",,,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam, North Holland, Netherlands",Oud-Noord,52.38883,4.94062,Houseboat,Entire home/apt,2,1.5,1.0,1.0,"[""Drying rack for clothing"", ""Clothing storage: closet and wardrobe"", ""Lake access"", ""Oven"", ""Wifi \u2013 48 Mbps"", ""Private patio or balcony"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Free street parking"", ""Hangers"", ""Marina view"", ""Extra pillows and blankets"", ""Microwave"", ""Shared backyard \u2013 Not fully fenced"", ""Outdoor dining area"", ""Dining table"", ""Iron"", ""Essentials"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Boat slip"", ""Other gas stove"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""Harbor view"", ""Free parking on premises \u2013 1 space"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Google Chrome sound system"", ""Canal view"", ""Coffee maker"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""HDTV with Netflix, premium cable, standard cable, DVD player"", ""Books and reading material"", ""Hot water"", ""Private entrance"", ""Andrelon body soap"", ""Heating"", ""Park view""]",190.0,6,14,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,11,25,25,214,121,10,0,2013-11-06,2024-08-26,t,1,1,0,0,0.9,3420.0
